filename,material,label,pitch_mean,pitch_std,spectral_centroid_mean,spectral_centroid_std,energy_mean,energy_std,zcr_mean,zcr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,start_pitch_mean,start_pitch_std,start_mfcc_1_mean,start_mfcc_2_mean,start_mfcc_3_mean,start_mfcc_4_mean,start_mfcc_5_mean,start_mfcc_6_mean,start_mfcc_7_mean,start_mfcc_8_mean,start_mfcc_9_mean,start_mfcc_10_mean,start_mfcc_11_mean,start_mfcc_12_mean,start_mfcc_13_mean,middle_pitch_mean,middle_pitch_std,middle_mfcc_1_mean,middle_mfcc_2_mean,middle_mfcc_3_mean,middle_mfcc_4_mean,middle_mfcc_5_mean,middle_mfcc_6_mean,middle_mfcc_7_mean,middle_mfcc_8_mean,middle_mfcc_9_mean,middle_mfcc_10_mean,middle_mfcc_11_mean,middle_mfcc_12_mean,middle_mfcc_13_mean,end_pitch_mean,end_pitch_std,end_mfcc_1_mean,end_mfcc_2_mean,end_mfcc_3_mean,end_mfcc_4_mean,end_mfcc_5_mean,end_mfcc_6_mean,end_mfcc_7_mean,end_mfcc_8_mean,end_mfcc_9_mean,end_mfcc_10_mean,end_mfcc_11_mean,end_mfcc_12_mean,end_mfcc_13_mean
paper_half4.m4a,paper,half,631.4263897768799,561.1347947559505,2164.030066394728,727.8560436309158,0.02501271851360798,0.022455450147390366,0.1433038449754902,0.08327941853201913,-305.9512939453125,191.94229125976562,90.36685180664062,20.455322265625,-11.355104446411133,36.11399459838867,10.776908874511719,10.986472129821777,-20.694639205932617,20.248292922973633,13.485699653625488,13.135430335998535,4.635537624359131,9.164594650268555,-1.047677993774414,7.006163597106934,-2.4036288261413574,5.811230659484863,9.532230377197266,7.297628879547119,-11.78860092163086,13.440271377563477,0.13337193429470062,9.603031158447266,-0.5236815810203552,5.631349563598633,1.9285352230072021,5.154400825500488,0.23906755447387695,2.4315128326416016,-0.24387022852897644,2.072152853012085,-0.07543614506721497,1.3470827341079712,-0.15180081129074097,1.067415714263916,0.06214315816760063,1.3133493661880493,0.01003293041139841,0.9815753102302551,-0.016224894672632217,0.8701777458190918,-0.02856931835412979,0.8064669370651245,0.03338533267378807,0.9749489426612854,-0.05417093634605408,0.778534471988678,0.025078896433115005,0.872566282749176,0.006400005426257849,0.768390417098999,316.7131868455611,618.1408866767882,-601.9010620117188,132.84957885742188,10.988189697265625,29.212038040161133,0.7402609586715698,14.225724220275879,4.500471591949463,3.2525110244750977,-1.743581771850586,9.920557022094727,1.3262375593185425,4.199232578277588,2.329118490219116,549.6600890274077,326.0504129457827,-179.2761993408203,95.9005126953125,-31.426156997680664,8.152176856994629,-37.674591064453125,3.431749105453491,-3.1471686363220215,-4.258939266204834,-5.274240016937256,7.454137325286865,-24.105070114135742,-10.58482551574707,-5.274278163909912,1166.7204260791655,286.3390594862348,-173.34103393554688,81.1562728881836,-33.84348678588867,5.121579647064209,-30.02960968017578,25.50868797302246,10.466949462890625,0.444220632314682,-2.9914815425872803,13.744758605957031,-14.058244705200195,7.474804878234863,1.7935614585876465
paper_half5.m4a,paper,half,719.4515443538096,507.15760867864174,2318.418616137435,564.4252668124736,0.028088383376598358,0.018478335812687874,0.15106201171875,0.0640594160911874,-261.75274658203125,165.80604553222656,88.50286865234375,16.427303314208984,-21.58122444152832,31.34080696105957,6.963512897491455,13.444730758666992,-23.264450073242188,16.89573097229004,15.517340660095215,13.151663780212402,5.256110191345215,10.97423267364502,0.7133380770683289,7.105757713317871,-5.808255195617676,6.508366584777832,8.635279655456543,5.972833633422852,-15.041024208068848,12.398767471313477,-1.6249253749847412,9.79121208190918,-1.809723973274231,7.1202898025512695,1.8152002096176147,6.114307403564453,0.24423110485076904,2.7251667976379395,-0.26207756996154785,2.359762191772461,-0.0409708209335804,1.8963690996170044,-0.12138526886701584,1.2847390174865723,0.04145948961377144,1.3201905488967896,-0.02133561298251152,1.0784130096435547,-0.05313975363969803,1.010974645614624,-0.052492834627628326,0.8888625502586365,0.06278195977210999,0.8628131151199341,-0.02059752680361271,0.9571745991706848,0.03138532117009163,0.8108775615692139,-0.018671704456210136,0.7798511981964111,459.203175178811,499.1119790859758,-426.4330749511719,92.13542175292969,1.2441343069076538,8.415477752685547,-13.435745239257812,7.7385430335998535,2.681825637817383,-1.8931702375411987,0.036364901810884476,10.130584716796875,-5.051501750946045,1.282837152481079,2.9047670364379883,549.8241515223554,315.32317488299645,-180.79217529296875,93.67332458496094,-30.852462768554688,8.953232765197754,-31.169389724731445,12.020158767700195,4.262121677398682,1.003538966178894,-8.945782661437988,5.787747383117676,-27.455286026000977,-12.28956413269043,-8.613873481750488,1171.113827093163,322.4174847585266,-177.48956298828125,79.73812866210938,-35.08835983276367,3.847689628601074,-25.1477108001709,26.851350784301758,8.880854606628418,3.1618802547454834,-8.443100929260254,10.015684127807617,-12.624824523925781,6.15494966506958,0.4077712893486023
thermos_full⁠1.m4a,thermos,full,418.00821024103055,419.6682998931389,2504.196406273331,530.6099324222906,0.024419769644737244,0.01596066728234291,0.16081728057310468,0.06566373629456086,-287.1564636230469,191.11097717285156,80.62638092041016,19.538522720336914,-17.7130184173584,28.39308738708496,10.350040435791016,8.021819114685059,-26.490846633911133,19.578140258789062,13.6821928024292,7.873419284820557,0.9733411073684692,8.879444122314453,-7.723981857299805,10.013739585876465,-12.09959888458252,13.178689956665039,17.553606033325195,8.735623359680176,-1.1042025089263916,7.514342308044434,3.496457815170288,6.144188404083252,-0.27713194489479065,6.601315021514893,1.8788763284683228,5.755847454071045,0.33592697978019714,2.682330369949341,-0.1613873839378357,2.0495569705963135,-0.02004801481962204,1.549540638923645,-0.11935492604970932,1.0856226682662964,0.06419927626848221,1.3904931545257568,-0.02531064674258232,0.9356722235679626,-0.09514663368463516,1.226072907447815,-0.11301572620868683,1.0691003799438477,0.08318886160850525,0.9144513010978699,0.035884883254766464,0.9720593690872192,0.04033861681818962,0.7696837186813354,0.0018521181773394346,0.9050812721252441,444.8354052665446,604.859317468563,-548.9523315429688,102.87469482421875,-1.4068459272384644,20.724746704101562,-11.324383735656738,16.109060287475586,6.239032745361328,0.8545911908149719,1.9958120584487915,13.518604278564453,4.64015531539917,3.6029672622680664,-3.8032028675079346,421.27401079879655,254.34677547868955,-167.82431030273438,75.59069061279297,-32.330413818359375,11.021971702575684,-38.98838806152344,10.646201133728027,-5.989339351654053,-13.079925537109375,-18.37160873413086,18.766368865966797,-2.627923011779785,0.7567223906517029,-1.1876085996627808,377.702742135093,295.701492453569,-164.1281280517578,83.950927734375,-32.73417663574219,9.927152633666992,-36.78935623168945,18.564111709594727,0.5621128082275391,-9.52211856842041,-21.2390193939209,21.88329315185547,-6.1547136306762695,7.512165069580078,2.5453383922576904
thermos_full⁠2.m4a,thermos,full,398.7801914020196,372.8235524341059,2557.0999909936204,513.9382614400621,0.025892889127135277,0.01601703092455864,0.16996974571078433,0.072436557716726,-281.0363464355469,195.46206665039062,80.59349060058594,19.054380416870117,-19.487573623657227,23.02386474609375,13.28796672821045,9.28095817565918,-26.331546783447266,22.533369064331055,13.699386596679688,8.082423210144043,2.2528486251831055,12.319403648376465,-6.8109307289123535,9.682914733886719,-12.210222244262695,11.853344917297363,13.9641752243042,9.036885261535645,0.08310187608003616,5.947417736053467,3.8560330867767334,5.586972236633301,1.5594754219055176,7.410701751708984,2.112326145172119,6.539059638977051,0.16050219535827637,2.4288041591644287,-0.2552776634693146,2.4185633659362793,0.013682374730706215,1.67250657081604,-0.22203010320663452,1.4979679584503174,0.023741284385323524,1.1760057210922241,-0.019657891243696213,1.0997563600540161,-0.04569006711244583,1.0992810726165771,-0.12315671145915985,1.0082460641860962,0.022269990295171738,1.0693809986114502,-0.03253845497965813,0.8474229574203491,0.015761977061629295,0.8768438696861267,-0.03556542098522186,0.8903423547744751,376.7735557795716,523.1656895670416,-527.65234375,92.15107727050781,-5.594846248626709,18.001911163330078,-4.278459072113037,19.80988121032715,7.084374904632568,2.103867292404175,-0.5424706935882568,11.947949409484863,2.6858370304107666,5.745625019073486,0.16756558418273926,446.2193521402094,266.7373871232275,-162.71353149414062,79.18742370605469,-29.027620315551758,15.202421188354492,-38.48223876953125,7.4529571533203125,-6.848995208740234,-9.606258392333984,-15.406139373779297,16.704601287841797,-0.8151569962501526,0.9653989672660828,-2.3347418308258057,399.7105822623547,255.47781743171254,-160.4337615966797,78.57406616210938,-30.077686309814453,11.98667049407959,-39.83760452270508,16.955453872680664,4.297375679016113,-11.3456449508667,-21.87369155883789,14.394858360290527,-2.5665574073791504,5.890284538269043,6.471263408660889
thermos_full⁠3.m4a,thermos,full,401.72222011635864,347.7347064523502,2626.69043851145,713.9468173321449,0.02378186024725437,0.014250132255256176,0.19192131460970463,0.08690503559292995,-274.60418701171875,172.482666015625,83.15359497070312,29.30488395690918,-20.326522827148438,24.015092849731445,19.825035095214844,9.447688102722168,-31.83985137939453,16.170440673828125,20.37790298461914,7.542840480804443,0.7033906579017639,11.133424758911133,-6.808202266693115,7.335575580596924,-17.543621063232422,14.6386079788208,20.200302124023438,7.503138542175293,1.3231120109558105,8.615076065063477,4.453167915344238,7.706062316894531,-0.5863552093505859,11.015281677246094,2.153093099594116,6.070911884307861,0.014844129793345928,2.816948413848877,-0.33126896619796753,1.9304351806640625,0.07479583472013474,1.7009472846984863,-0.18134154379367828,1.524616003036499,0.08274658769369125,1.2492915391921997,-0.09277474135160446,1.1397886276245117,-0.023654673248529434,1.151065468788147,-0.11296475678682327,1.0973948240280151,0.015247568488121033,1.0323179960250854,-0.08955046534538269,0.9608044624328613,0.02557937614619732,1.051274299621582,0.08297374844551086,1.0289851427078247,252.06551612527426,373.3240931674154,-491.7243957519531,114.13304901123047,3.8459248542785645,21.087936401367188,-15.693623542785645,23.739742279052734,9.310690879821777,-3.3090133666992188,-0.14044606685638428,24.531484603881836,9.065656661987305,10.392144203186035,-12.295509338378906,481.93432254284534,312.7322341162207,-170.1581573486328,68.52273559570312,-30.917770385742188,16.706289291381836,-41.78242492675781,17.668737411499023,-7.5776214599609375,-6.941052436828613,-27.027647018432617,20.128116607666016,-2.1980602741241455,-0.36258360743522644,0.9764756560325623,529.3373850466437,346.67151765406743,-163.65309143066406,68.46847534179688,-35.16438293457031,22.780996322631836,-38.945220947265625,20.489416122436523,0.11508287489414215,-9.865582466125488,-25.898839950561523,16.371227264404297,-3.245954990386963,3.8123693466186523,9.274385452270508
thermos_full⁠4.m4a,thermos,full,399.92549355280323,342.1174385907365,2725.2014829132586,552.7441825471572,0.025130752474069595,0.015124998055398464,0.19138865427927929,0.08220167363851896,-289.7698059082031,209.4673309326172,72.63020324707031,19.154552459716797,-21.456350326538086,24.511301040649414,18.469358444213867,11.734611511230469,-30.435876846313477,25.039865493774414,14.674473762512207,9.772700309753418,1.7647615671157837,12.514936447143555,-7.7337327003479,9.810657501220703,-15.924330711364746,15.296283721923828,14.870223045349121,8.418102264404297,0.25367242097854614,5.4057111740112305,0.32004010677337646,6.720609664916992,3.978055953979492,5.910070896148682,2.6116979122161865,8.10360336303711,0.16370145976543427,2.5817136764526367,-0.3366476595401764,1.9140106439590454,0.08001119643449783,1.703857660293579,-0.19146323204040527,1.4649853706359863,0.01545181404799223,1.3429034948349,-0.07750798016786575,1.2569185495376587,-0.08097220957279205,1.253230094909668,-0.21193957328796387,1.01325261592865,0.04055776819586754,1.0044714212417603,-0.01746443286538124,0.871470034122467,0.033064160495996475,1.015586018562317,0.04374196380376816,0.9079398512840271,345.57770885933974,500.8142179611751,-537.9177856445312,82.18391418457031,0.44499462842941284,20.867900848388672,-1.5136630535125732,19.825464248657227,6.873358249664307,-0.20334427058696747,2.3739571571350098,12.659353256225586,2.8482742309570312,2.3843863010406494,2.5946664810180664,428.28598553384234,243.89443742446753,-165.67953491210938,65.4925537109375,-28.6460018157959,14.6279878616333,-47.90582275390625,6.239076614379883,-2.046630620956421,-12.869751930236816,-23.875520706176758,15.223505973815918,-0.5099140405654907,-3.2709476947784424,1.3065142631530762,497.8880859165434,176.2752228129663,-166.10885620117188,70.28316497802734,-35.990447998046875,19.837961196899414,-41.99028396606445,17.94523048400879,0.5720191597938538,-10.075064659118652,-26.03017807006836,16.83060646057129,-1.4919651746749878,1.8650271892547607,8.172298431396484
thermos_full⁠5.m4a,thermos,full,462.3626718803512,276.74962592937123,2706.846429721327,670.8795183086374,0.02334093488752842,0.012194601818919182,0.19930277979651162,0.08203457971150971,-272.6252136230469,187.0779266357422,74.47721862792969,25.165800094604492,-22.77809715270996,24.897113800048828,22.482221603393555,8.255512237548828,-31.592830657958984,21.41989517211914,11.935190200805664,8.590826988220215,1.798006534576416,8.737688064575195,-5.561716556549072,8.584378242492676,-16.611499786376953,12.655580520629883,13.908791542053223,6.317238807678223,-2.0231845378875732,9.430773735046387,2.441185474395752,7.035800457000732,7.918615341186523,6.569120407104492,2.755427598953247,7.973343849182129,0.1949157565832138,3.1296632289886475,-0.3942129909992218,1.9535807371139526,0.03555164858698845,1.3699111938476562,-0.24597063660621643,1.855576992034912,-0.017378458753228188,1.3334721326828003,-0.10829547792673111,1.347394347190857,-0.01644977740943432,1.182592511177063,-0.17509537935256958,1.0981801748275757,0.06053520739078522,1.0032622814178467,-0.050980065017938614,1.00498628616333,0.03328157588839531,0.9842426776885986,0.03053751215338707,0.8722319602966309,381.01825097416315,380.2090039171424,-471.9403076171875,86.3471908569336,-2.0656368732452393,27.46245574951172,-11.804662704467773,15.459099769592285,1.5528101921081543,-5.790480613708496,-5.234291076660156,13.966188430786133,7.388766765594482,5.47974967956543,5.308595657348633,470.8381646943283,254.65322384271104,-176.98541259765625,68.73623657226562,-28.59588623046875,19.7330265045166,-49.319339752197266,6.789860248565674,1.2840300798416138,-4.157429218292236,-17.954132080078125,13.764594078063965,-7.038064956665039,-2.7340776920318604,6.915380954742432,537.587390462568,105.2529959403743,-169.91317749023438,69.7490234375,-38.64718246459961,21.307802200317383,-34.72415542602539,14.30388355255127,2.1117639541625977,-6.264633655548096,-26.91277313232422,14.51180362701416,-6.64527702331543,4.905104637145996,11.501599311828613
thermos_half⁠1.m4a,thermos,half,441.222472701619,498.6545981765917,2137.4891926502837,876.50639544347,0.0230682585388422,0.0173344649374485,0.137248367228836,0.08778922622886509,-319.58123779296875,197.05734252929688,94.76800537109375,33.094390869140625,-11.623669624328613,28.133974075317383,19.633682250976562,13.274211883544922,-16.658069610595703,19.711772918701172,13.778276443481445,8.865610122680664,1.8943672180175781,16.4888973236084,-2.7160682678222656,7.484294414520264,1.3673399686813354,7.14387321472168,15.330747604370117,8.03964900970459,-3.437375783920288,12.993964195251465,6.6709489822387695,9.112000465393066,1.0801541805267334,9.510091781616211,2.549844980239868,7.461813926696777,0.2428005337715149,3.5316503047943115,-0.27764514088630676,2.4063327312469482,0.034705065190792084,1.6347784996032715,-0.19257286190986633,1.5719372034072876,0.03656093031167984,1.396575689315796,-0.00789630226790905,1.6627382040023804,0.020085813477635384,1.2194385528564453,0.004494101740419865,1.399582028388977,0.07204592972993851,1.2241379022598267,-0.13419553637504578,1.2235586643218994,-0.12199299782514572,0.99700927734375,-0.16574613749980927,1.4411689043045044,90.91178863582725,20.761531865909948,-593.320068359375,139.8576202392578,11.844500541687012,35.6831169128418,-1.682222604751587,21.428403854370117,15.019756317138672,-1.753041386604309,3.0466725826263428,18.27831268310547,8.64426040649414,16.77021598815918,6.020490646362305,680.0744080295403,660.7207738849005,-217.05538940429688,65.14347839355469,-31.76963233947754,20.001338958740234,-18.668188095092773,15.512067794799805,-4.535649299621582,-4.2028117179870605,-0.7513412833213806,17.16557502746582,-6.133949279785156,4.026317596435547,2.756800651550293,464.71142546181443,241.82000767422934,-162.32565307617188,95.63432312011719,-26.75102424621582,11.72193431854248,-36.567996978759766,10.032753944396973,-8.848260879516602,-0.19932404160499573,-0.14681871235370636,12.838945388793945,-15.593305587768555,0.9523295164108276,-6.524578094482422
thermos_half⁠2.m4a,thermos,half,498.35075796280285,541.9157967378171,2485.5414307969227,716.1126157732089,0.020797934383153915,0.01598263718187809,0.15640496351047903,0.08741898011908465,-331.8879089355469,221.8367156982422,79.16209411621094,27.645055770874023,-18.017974853515625,28.01186752319336,12.836817741394043,9.085101127624512,-18.825496673583984,22.95456886291504,14.341384887695312,9.008671760559082,-1.6594293117523193,15.574674606323242,-0.7519637942314148,7.891532897949219,-0.06960566341876984,8.624893188476562,11.214794158935547,7.9292802810668945,-3.9093635082244873,9.542691230773926,0.34630918502807617,6.499033451080322,-0.14505809545516968,7.71280574798584,3.246742010116577,9.101883888244629,0.40878286957740784,3.374851942062378,-0.3306626081466675,2.4298062324523926,-0.03448333218693733,1.6140025854110718,-0.2996947169303894,1.8310799598693848,0.005607153754681349,1.2784452438354492,-0.04360027611255646,1.453521728515625,-0.00016585938283242285,1.11008620262146,0.030943628400564194,1.1903315782546997,0.11164401471614838,1.2917139530181885,-0.09888511151075363,1.0250781774520874,-0.0312626026570797,1.0720179080963135,-0.02519076131284237,0.9489357471466064,247.0131165462571,461.2258477550535,-647.8308715820312,107.49811553955078,3.114203929901123,26.289148330688477,3.005570650100708,27.69363784790039,13.642388343811035,4.353769779205322,5.808648109436035,9.590057373046875,2.9518465995788574,3.4956469535827637,0.21006713807582855,877.6320584907038,650.2164728937718,-189.1142578125,54.48471450805664,-42.75319290161133,7.496771812438965,-28.846662521362305,12.603693008422852,-14.768392562866211,-5.908226013183594,-1.5999687910079956,13.985983848571777,-4.464587688446045,0.033955421298742294,5.715108394622803,476.87164790078094,292.7077652851598,-172.5572967529297,89.9527587890625,-24.762176513671875,13.78218936920166,-37.997711181640625,8.089605331420898,-6.456440448760986,1.1574172973632812,-5.974678993225098,11.352036476135254,-11.271123886108398,-0.8929470181465149,-7.385631561279297
thermos_half⁠3.m4a,thermos,half,418.67178062781096,502.0308033114804,2110.3194902698497,760.1750931012358,0.021896706894040108,0.016333164647221565,0.13087930484693877,0.08259617598868886,-327.17327880859375,200.80642700195312,99.1340103149414,37.37677001953125,-16.290231704711914,28.271671295166016,12.253861427307129,9.16996955871582,-14.232958793640137,19.919675827026367,13.70524787902832,7.73156213760376,-1.2085261344909668,13.45526123046875,-3.367316961288452,7.9374003410339355,1.053245186805725,7.362312316894531,13.744741439819336,9.83853816986084,-1.7561348676681519,10.040862083435059,4.287592887878418,9.183918952941895,2.3047449588775635,8.81318187713623,2.709024429321289,10.058207511901855,0.35845860838890076,3.865887403488159,-0.28686362504959106,2.772845983505249,-0.039501264691352844,1.6128883361816406,-0.25841549038887024,1.4600627422332764,0.06912209838628769,1.333012342453003,0.017242781817913055,1.508270502090454,0.008647914044559002,1.2065417766571045,-0.04204592481255531,1.0692554712295532,0.11798461526632309,1.1688352823257446,-0.06323990225791931,1.4654499292373657,-0.03151407837867737,1.1624994277954102,-0.05486959218978882,1.174627423286438,97.50760157412985,27.31776856413971,-583.92724609375,126.17826843261719,12.673047065734863,14.567744255065918,6.810764789581299,15.54256534576416,7.758018493652344,-1.9442205429077148,3.659797430038452,4.174839496612549,6.414445400238037,9.124712944030762,7.270908355712891,769.8193482091384,669.2505109145977,-236.8871612548828,86.87479400634766,-35.81092834472656,12.837888717651367,-15.87730598449707,12.589455604553223,-13.017194747924805,-5.897223472595215,3.526594638824463,17.412118911743164,-2.6274890899658203,9.274526596069336,6.022037982940674,427.46303161010746,292.1719884152372,-166.17140197753906,90.8587875366211,-29.37775421142578,11.311548233032227,-34.84975051879883,14.015569686889648,0.6622757315635681,-1.8259936571121216,-3.7627623081207275,19.58148956298828,-9.114089012145996,-5.2279253005981445,-6.630460739135742
thermos_half⁠4.m4a,thermos,half,408.62392949567135,352.245505868149,2491.1590544503388,729.4924773637644,0.01633763127028942,0.01198736485093832,0.16907664331896552,0.0871333375621149,-340.8974914550781,193.4698028564453,83.98800659179688,28.651735305786133,-8.727432250976562,26.960851669311523,22.377933502197266,9.262012481689453,-26.15090560913086,20.84333610534668,11.976444244384766,13.752190589904785,4.5188822746276855,14.733175277709961,-6.1253509521484375,8.30184268951416,-3.642899751663208,10.162066459655762,15.645727157592773,9.940052032470703,-2.4580078125,9.2393217086792,4.430323123931885,6.707544326782227,-1.857903242111206,12.196691513061523,3.654874086380005,7.251994609832764,0.12406411021947861,2.9301788806915283,-0.45005419850349426,2.830909252166748,0.10100417584180832,1.932699203491211,-0.26802170276641846,1.947196364402771,0.14611296355724335,1.4342888593673706,0.07892175763845444,1.7603332996368408,0.004450844135135412,1.2309849262237549,-0.19481085240840912,1.014528751373291,0.033625174313783646,1.4205268621444702,-0.13296368718147278,0.9412870407104492,-0.003209717571735382,1.1127009391784668,0.05607840418815613,1.1419999599456787,202.37393641059126,393.199309605074,-611.4920043945312,118.02923583984375,19.996299743652344,23.183181762695312,-5.411571979522705,28.168289184570312,18.842987060546875,-1.9316786527633667,6.172554016113281,11.027626037597656,5.400393962860107,9.17284870147705,-15.730347633361816,638.1908098850156,271.82319431333633,-228.50265502929688,55.35404968261719,-31.09286880493164,23.60765838623047,-31.91263198852539,7.06137228012085,-6.175625324249268,-11.33983039855957,-5.492689609527588,23.241823196411133,-2.683976888656616,4.229024410247803,8.669139862060547,393.6782214881602,227.55985592451927,-191.61981201171875,86.06522369384766,-20.028018951416016,24.44633674621582,-44.59191131591797,3.5061068534851074,-0.746539294719696,-3.681042432785034,-12.555785179138184,14.783361434936523,-11.58172607421875,1.9735102653503418,0.3842026889324188
thermos_half⁠5.m4a,thermos,half,432.33308299082,534.3570145281192,2364.7229695892597,764.4206373309886,0.022790560498833656,0.020752033218741417,0.1456887637867647,0.09420069390379067,-340.8526306152344,224.53961181640625,80.03067779541016,28.111711502075195,-11.517724990844727,32.820491790771484,18.497060775756836,9.41736888885498,-15.27539348602295,23.691471099853516,12.010056495666504,11.014083862304688,-1.0292882919311523,15.639211654663086,-0.582278311252594,7.610446929931641,-0.7813237905502319,7.653687953948975,12.181203842163086,8.686628341674805,-5.317083358764648,10.367843627929688,3.5256524085998535,7.650355815887451,1.892270803451538,7.711086750030518,3.3191721439361572,9.028276443481445,0.4015880823135376,3.296407461166382,-0.27064183354377747,2.6353414058685303,0.01422690786421299,1.6733918190002441,-0.30378076434135437,2.0659451484680176,0.01094606053084135,1.459294080734253,-0.06584684550762177,1.501042366027832,0.0009856560500338674,1.357010841369629,-0.02415185607969761,1.127258539199829,0.11553804576396942,0.9951680898666382,-0.12990863621234894,1.0193482637405396,-0.04995604604482651,1.2131965160369873,-0.06908836960792542,1.0960609912872314,90.13193868398123,20.727819294894097,-644.0458374023438,114.81627655029297,17.671192169189453,31.046545028686523,5.368782997131348,27.116111755371094,11.978965759277344,3.3487460613250732,2.4737634658813477,6.300900459289551,3.917194128036499,8.200942039489746,1.70193350315094,880.2975227621494,675.1478143652052,-240.5850067138672,56.31572341918945,-35.090118408203125,18.819499969482422,-19.898822784423828,5.061314582824707,-7.514557838439941,-1.0440508127212524,-0.4708968997001648,18.243366241455078,-6.359773635864258,5.358296871185303,5.0836181640625,300.6454558086783,179.54887764795174,-157.47039794921875,87.34513092041016,-27.68752098083496,14.316953659057617,-37.52414321899414,9.70173168182373,-10.60354232788086,-1.7064714431762695,-5.984554290771484,13.97110366821289,-14.927507400512695,-1.3660190105438232,-2.7450766563415527
thin_plastic_full1.m4a,thin_plastic,full,369.4645374175501,468.22363147635866,2446.212013519952,458.0947332850639,0.01787370815873146,0.012774376198649406,0.14664492849576272,0.06511847004347056,-342.95294189453125,211.80177307128906,79.52435302734375,18.393985748291016,-28.45042610168457,30.10945701599121,22.227807998657227,8.250248908996582,-7.464838981628418,15.731729507446289,16.375967025756836,8.071903228759766,-5.27468204498291,14.065730094909668,-10.792781829833984,15.302659034729004,-12.111332893371582,13.861345291137695,11.873945236206055,8.104430198669434,-0.08224445581436157,7.842639446258545,6.8501787185668945,5.337724685668945,4.433717727661133,4.860727787017822,1.90609610080719,5.601823329925537,0.22838807106018066,2.5853168964385986,-0.18546584248542786,1.8951756954193115,0.014551019296050072,1.310231328010559,-0.07142141461372375,1.2705878019332886,0.010282797738909721,1.2938628196716309,-0.08197903633117676,1.1449414491653442,-0.03821974992752075,1.0608984231948853,-0.06681320816278458,1.2545976638793945,0.031542081385850906,0.9987410306930542,-0.010492212139070034,0.9409023523330688,0.013353337533771992,0.8798896074295044,0.003886900143697858,0.7143812775611877,238.22677599374256,459.76927589733026,-639.8573608398438,91.15776824951172,3.1819024085998535,28.657541275024414,5.88871431350708,20.21675682067871,8.068696022033691,8.835404396057129,0.8679274916648865,11.245057106018066,4.2997002601623535,7.784213542938232,1.7285362482070923,560.0697239398614,516.0414694518208,-203.9420623779297,81.14482879638672,-53.00157165527344,18.162500381469727,-21.831628799438477,14.29075813293457,-9.767003059387207,-19.084495544433594,-19.752538681030273,9.298113822937012,-7.5617194175720215,7.327731132507324,6.001542091369629,362.9633379232221,391.78000507483927,-193.79934692382812,75.33930969238281,-42.000946044921875,25.2866153717041,-10.773951530456543,18.062236785888672,-16.878454208374023,-19.522106170654297,-19.617876052856445,17.24660301208496,1.4915759563446045,6.60335636138916,4.691364765167236
